"","time","Ta_min (Deg C)","Ta_max (Deg C)","Ta_mean (Deg C)","Ta_daytime_mean (Deg C)","Ta_nighttime_mean(Deg C)","P_F","SW_IN_POT","SW_IN_F","SW_IN_F_QC","CLOUD","VPD_F","SWC_F_MDS_1","H_F_MDS","H_CORR","LE_F_MDS","
              LE_CORR","EF","NEE_VUT_REF","NEE_VUT_REF_QC","NEE_VUT_25","NEE_VUT_50","NEE_VUT_75","RECO_NT_VUT_REF","RECO_NT_VUT_25","RECO_NT_VUT_50","RECO_NT_VUT_75","GPP_NT_VUT_REF","GPP_NT_VUT_25","GPP_NT_VUT_50","GPP_NT_VUT_75","GPP_DT_VUT_REF","GPP_DT_VUT_25","GPP_DT_VUT_50","GPP_DT_VUT_75"
"344",1998169,15.8,27,20.00231,22.24491,18.41997,3.5375,488.3972,208.3836,0.9739584,0.4266708,2.440625,0,37.59079,NA,55.52247,NA,0.5,-5.016246,0.8229166,-5.355639,-5.047135,-4.71138,4.566055,4.554588,4.675419,5.696209,10.68863,9.492186,9.869697,10.31697,8.459201,8.433715,9.777724,10.95753
"345",1998177,12.5,26.5,18.58334,20.43542,16.57917,2.8625,486.6934,200.0171,1,0.4111536,3.323625,0,38.67436,NA,72.03791,NA,0.5,-3.676073,0.9270835,-4.044358,-3.804218,-3.579308,5.04695,4.966431,5.109566,5.334389,9.046829,8.595691,8.871432,9.264726,9.478143,9.558222,10.32461,10.58785
"346",1998185,12,24.4,17.76928,19.76589,15.66589,1.4375,482.1923,221.8126,1,0.4600373,4.259125,0,33.85509,NA,84.98384,NA,0.5,-3.496797,0.90625,-4.304568,-3.749629,-3.323978,6.099271,5.043061,6.082765,7.001283,10.31569,8.635965,10.28408,10.79327,11.10101,11.07027,11.59205,12.48244
"347",1998193,13,28,21.6823,23.89115,19.4599,0.1625,474.9742,286.0271,1,0.6021914,6.675625,0,44.77085,NA,102.2982,NA,0.5,-4.520227,0.9010415,-5.070725,-4.790082,-4.599807,5.852336,5.403943,5.811691,6.10833,10.64793,10.2347,10.60048,10.83038,9.690207,9.688456,9.92323,10.65981
"348",1998201,12.7,28.4,20.71771,22.83386,18.60886,0.3125,465.1559,242.4825,1,0.5218627,5.97025,0,34.83528,NA,77.89253,NA,0.5,-3.352701,0.8697917,-4.11706,-3.420622,-3.271249,5.854764,5.598687,5.785737,5.86436,9.35312,9.003243,9.18732,9.752051,8.386265,7.959144,8.936887,10.1638
"349",1998209,13.3,26,20.00627,22.02188,18.07813,0.7,452.8802,249.1914,0.9895834,0.5507596,7.426375,0,37.33264,NA,86.06113,NA,0.5,-4.135671,0.9218749,-4.333455,-4.162904,-3.928819,4.096473,3.995294,4.039769,4.679324,8.113103,8.002633,8.25445,8.772949,8.533732,9.313281,9.813446,10.90868
"350",1998217,13.3,26.1,20.60521,22.5526,18.7901,2.7,438.3155,186.3848,1,0.4250726,3.908,0,31.45231,NA,64.72617,NA,0.5,-3.485315,0.953125,-3.627486,-3.490914,-3.417253,4.842791,4.817291,4.850716,5.061835,8.341334,8.265231,8.371757,8.636479,8.503369,8.817006,9.41487,10.07005
"351",1998225,9.7,27.2,18.27813,20.56407,16.01407,0.7,421.6494,211.814,0.9895834,0.5025346,3.927375,0,44.63739,NA,73.27861,NA,0.5,-3.958586,0.9322916,-4.004782,-3.929289,-3.738825,4.477566,4.448934,4.488784,4.626499,8.349291,8.281712,8.420737,8.529051,9.363715,8.739164,9.297768,9.604229
"352",1998233,13.3,28.4,21.39297,23.48398,19.32148,1.275,403.0906,199.1898,1,0.495086,6.423875,0,28.83622,NA,69.51122,NA,0.5,-3.01201,0.9062499,-3.07802,-2.960051,-2.656826,4.409091,4.336526,4.42438,4.579021,7.334186,7.094206,7.35136,7.538412,8.958866,8.671295,8.885351,9.049966
"353",1998241,11.1,25.2,18.0823,20.35365,15.96615,0.0625,382.8723,196.9798,1,0.515533,6.183375,0,33.28364,NA,72.73462,NA,0.5,-2.833475,0.9427084,-3.043894,-2.898935,-2.684691,3.217998,3.152869,3.215076,3.261701,6.240196,5.897614,6.153374,6.252966,7.532049,6.253457,6.866556,7.359068
"354",1998249,7.6,28.6,15.85312,18.05781,13.69531,1.775,361.2568,180.448,1,0.5003833,4.74925,0,34.24445,NA,53.35255,NA,0.5,-1.511807,0.9375001,-1.865645,-1.542615,-1.298157,3.91225,3.732859,3.92533,4.037624,5.323545,5.148803,5.391445,5.758711,6.305562,5.544156,5.880088,6.278014
"355",1998257,9.4,25.7,17.85365,20.13308,15.67058,0.8,338.5437,160.0259,1,0.474382,3.719,0,34.87242,NA,31.92823,NA,0.5,-1.050128,0.90625,-1.482698,-1.147927,-0.9044619,4.35777,4.227116,4.355311,4.526506,5.272106,5.166084,5.574117,5.831955,4.852269,4.545629,4.833659,5.130591
"356",1998265,3.8,24.9,14.15938,16.12969,11.62344,3.4875,315.0771,160.3374,1,0.5108648,3.65225,0,48.3836,NA,41.58438,NA,0.5,-0.4075044,0.8177085,-0.5926619,-0.4660777,-0.3092315,3.259177,3.221953,3.30494,3.350031,3.739021,3.52431,3.760839,3.871913,4.44105,4.231716,4.385016,4.669738
"357",1998273,0.3,18.8,9.315109,11.70755,6.732555,0,291.2519,151.542,1,0.521962,3.61925,0,63.28106,NA,37.37825,NA,0.5,-0.1181843,0.9791667,-0.2257809,-0.1033071,0.2005021,2.541503,2.53922,2.597587,2.690899,2.754256,2.346376,2.649113,2.760439,3.007333,2.711204,3.017186,3.266646
"358",1998281,-0.53,17,9.048146,10.35926,6.39326,9.275,267.5163,85.45275,0.6510416,0.3209344,1.999125,0,30.03981,NA,7.490346,NA,0.5,1.166795,0.5677083,1.121906,1.154055,1.248905,2.404411,2.400742,2.424871,2.498066,1.295672,1.20367,1.266633,1.304765,1.224017,1.019443,1.20558,1.276139
"359",1998289,-0.1,22.6,8.994271,11.09089,6.584948,0,244.3664,135.9366,0.9791666,0.5569984,3.626625,0,78.93215,NA,20.01711,NA,0.5,2.261295,0.9010415,2.203603,2.25954,2.322287,2.56984,2.537139,2.561899,2.627152,0.4004694,0.2363801,0.3044937,0.3648439,0.8722155,0.8215741,0.9517639,1.028683
"360",1998297,1.961,20.1,8.220844,10.77017,6.345484,0.475,222.334,116.3778,0.921875,0.521995,3.797,0,57.46124,NA,12.53837,NA,0.5,2.158064,0.8906251,2.141065,2.182379,2.362905,2.729049,2.723371,2.747959,2.998239,0.6239849,0.5167556,0.6006249,0.6579986,1.214812,0.5143255,0.8697321,1.113157
"361",1998305,-3.4,16.104,2.202562,4.611719,0.6800312,0,201.9629,98.99837,0.9010417,0.490463,2.575,0,52.20894,NA,10.42782,NA,0.5,2.056616,0.765625,2.019531,2.080451,2.143492,3.057924,2.934398,2.99974,3.168925,1.037771,0.850156,0.9357062,1.06603,0.6531371,0.5360196,0.6163222,0.9645575
"362",1998313,-2.1,15.8,3.701687,5.468156,2.115594,3.3375,183.7809,69.22375,0.9479166,0.3780674,2.074125,0,52.1031,NA,15.25522,NA,0.5,2.136963,0.8229167,2.063197,2.180089,2.35457,2.471161,2.077272,2.322848,2.477049,0.1757623,-0.1204373,0.06894022,0.2599464,0.09591814,0.08765563,0.2471413,0.2887021
"363",1998321,-3.1,11.2,2.967135,4.483568,1.446068,1.4375,168.2682,59.89287,0.9895834,0.3584122,1.706,0,34.57299,NA,7.121967,NA,0.5,2.036378,0.7447919,1.959132,2.080436,2.202239,2.117931,2.216304,2.382746,2.502224,0.4540267,0.08482463,0.3149649,0.4349611,0.1874184,0.1407255,0.1926985,0.2203213
"364",1998329,-6.356,9.8,3.951698,5.405099,1.885411,2.225,155.8332,53.369,0.8958333,0.341117,1.8505,0,26.29799,NA,8.016354,NA,0.5,2.178952,0.7135415,2.05212,2.155236,2.281915,2.668747,2.732755,2.804996,2.899388,0.5948826,0.5170235,0.6012559,0.7664861,0.2099349,0.1100117,0.1714782,0.2046371
"365",1998337,-7.162,18,6.410245,8.382122,4.069997,1.425,146.7937,68.35962,0.9479166,0.4662367,3.122875,0,16.7106,NA,6.221212,NA,0.5,2.333658,0.6875001,2.016249,2.192842,2.320846,2.337114,2.295436,2.39355,2.486921,0.2824157,0.07883227,0.227397,0.3479695,0.2659933,0.1207504,0.2128428,0.2539486
"366",1998345,-7,10.854,0.7726302,3.703378,-1.197685,0.3125,141.3756,66.43712,0.7552083,0.4697307,2.523375,0,33.02689,NA,7.346336,NA,0.5,1.589364,0.5833334,1.323943,1.51556,1.575881,1.428252,1.426667,1.616356,1.701036,0.1280003,0.02269163,0.1106377,0.197347,0.2567316,0.1195269,0.2009604,0.242773
"367",1998353,-8.9,6.097,-1.91324,0.3270052,-3.714682,1.275,139.7153,41.15475,0.8385416,0.2946061,1.89375,0,21.35934,NA,3.271845,NA,0.5,1.460219,0.8229165,1.291453,1.442839,1.582132,1.188397,1.179958,1.270628,1.442789,-0.07430141,-0.2282782,-0.1455423,-0.042468,0.0714974,0.04031366,0.06189968,0.1549776
"368",1998361,-11.4,2.5,-3.451508,-2.191854,-4.755754,2.04,141.0768,50.6696,1,0.3593088,1.034,0,27.05203,NA,0.714482,NA,0.5,1.443174,0.925,1.392598,1.471558,1.628258,1.24904,1.243006,1.351432,1.579475,-0.1783757,-0.2016569,-0.086334,0.01414736,0.0391586,0,0.02973038,0.038832
"369",1999001,-23.2,0.5,-8.847583,-6.344979,-10.97735,2.8625,145.1419,66.03588,0.8489583,0.4549923,0.985125,0,25.5436,NA,2.265423,NA,0.5,0.949571,0.7499999,0.8480854,0.9207633,1.004058,0.4921713,0.4878935,0.5298995,0.5996482,-0.3871735,-0.4278292,-0.3848559,-0.3327639,0,0,0,0.05210191
"370",1999009,-18.7,8.4,-5.640167,-2.711896,-8.392771,9.6875,153.401,53.54062,0.8958333,0.3479534,0.951875,0,24.2665,NA,1.193091,NA,0.5,1.153146,0.8229165,1.034512,1.095248,1.155775,0.9692779,0.8260019,0.8621835,0.9587499,-0.1844616,-0.2743691,-0.2283092,-0.1161246,0.03820283,0.03183154,0.04184598,0.06585823
"371",1999017,-5.311,14,0.8613333,2.945542,-0.8653333,3.3375,165.2229,49.86388,0.8645833,0.3057559,1.142125,0,23.15028,NA,0.7115891,NA,0.5,1.19487,0.8593749,1.138679,1.203529,1.227297,1.53059,1.373946,1.428851,1.499751,0.2302011,0.1588188,0.2358901,0.3275532,0.09259608,0.06703002,0.09024947,0.113591
"372",1999025,-17.3,6.1,-4.710328,-2.616414,-6.801914,2.0625,180.3365,76.30962,0.9322916,0.420467,1.476,0,35.83529,NA,9.408492,NA,0.5,1.044876,0.9010416,1.027695,1.056545,1.113066,1.021822,0.9930884,1.094236,1.14232,-0.04207344,-0.08700962,0.004277612,0.06280355,0.04408378,0.04140284,0.04384051,0.0530049
"373",1999033,-9.8,7.9,-0.51875,1.165625,-2.315625,4.4375,198.3676,72.6565,1,0.3637855,1.833,0,33.51058,NA,9.669087,NA,0.5,1.379577,0.9010415,1.336215,1.372274,1.448335,1.424183,1.33675,1.458527,1.583039,0.008471487,-0.009503288,0.08223386,0.1432069,0,0,0,0
"374",1999041,-12.5,11.9,-0.459375,1.689063,-2.623438,0.6375,218.8469,93.66775,1,0.427366,2.052,0,44.83119,NA,8.078019,NA,0.5,1.222616,0.796875,1.11737,1.218595,1.269041,1.02048,0.9546104,0.9934631,1.053422,-0.1192955,-0.2827147,-0.1734657,-0.116558,0.02181714,0.02181714,0.02584319,0.07737755
"375",1999049,-17.2,4.849,-5.099214,-3.068857,-6.930857,2.225,241.2334,106.7168,0.9375,0.4398602,1.282375,0,58.99932,NA,10.72189,NA,0.5,0.9318505,0.6979165,0.7982778,0.9203117,0.9583757,0.6731164,0.5731874,0.6184274,0.7065791,-0.2086828,-0.3406034,-0.2517547,-0.1658196,0.0137473,0.0137473,0.01622035,0.04919615
"376",1999057,-6.8,9.5,0.3641979,2.545349,-1.517901,7.625,264.9459,120.0275,0.9583334,0.4533087,2.31975,0,55.00955,NA,10.96567,NA,0.5,0.9794202,0.890625,0.9393974,0.971913,1.011928,0.8541235,0.786721,0.8561376,0.892578,-0.1289574,-0.1824875,-0.1308138,-0.0878479,0.06297354,0.05581348,0.06334154,0.06851125
"377",1999065,-13.1,6.161,-4.014443,-1.740096,-5.817784,1.275,289.3965,143.6318,0.9010416,0.4961304,1.53825,0,91.11536,NA,8.243415,NA,0.5,0.872846,0.7656249,0.7896903,0.8482722,0.8828423,0.7819019,0.6841766,0.7875606,0.8331495,-0.1112694,-0.1214837,-0.0677135,-0.0243285,0,0,0,0
"378",1999073,-4.6,15.9,2.218229,4.384115,0.2528646,1.5875,314.0216,161.6859,0.984375,0.5141552,3.187625,0,86.20695,NA,11.41135,NA,0.5,1.113421,0.828125,0.9686461,1.102914,1.164341,1.343208,1.270524,1.318648,1.360732,0.346599,0.1296399,0.2079008,0.3400861,0.09389719,0.08767015,0.1161139,0.1762501
"379",1999081,-4.4,14.1,3.728646,5.851823,1.601823,4.75,338.3018,162.4268,1,0.4785284,2.878125,0,76.41401,NA,15.77159,NA,0.5,0.9917168,0.9687499,0.912304,0.9701229,1.002274,1.653293,1.550518,1.649477,1.715076,0.6834509,0.624795,0.6876058,0.743883,0.4060726,0.374137,0.4065624,0.4514822
"380",1999089,-3,18.9,7.970099,10.3538,5.328799,0,361.7756,209.5851,0.9739584,0.5785154,6.227625,0,112.1223,NA,22.31257,NA,0.5,1.039487,0.9583333,0.9439425,1.026836,1.084835,2.227715,2.06162,2.153931,2.237494,1.053303,1.042378,1.111862,1.196179,1.027726,0.8756546,0.9533085,1.020824
"381",1999097,-2.2,20.3,6.29375,8.484375,4.190625,0,384.0435,241.1066,1,0.6270926,5.22775,0,152.4099,NA,22.57036,NA,0.5,0.7066753,0.9427083,0.6608023,0.70178,0.7314741,1.846181,1.751671,1.817008,1.869898,1.086454,1.064663,1.117084,1.16157,0.8288105,0.8059864,0.8482485,0.8874357
"382",1999105,0.4,16.071,7.21862,9.970435,5.20931,0.7875,404.7644,190.9758,0.9791667,0.4725,3.276125,0,102.6758,NA,33.94605,NA,0.5,1.081061,0.9427084,0.904585,1.068989,1.094735,2.150704,1.977554,2.094793,2.147183,1.023243,0.9525444,1.030977,1.118212,0.8748346,0.7653379,0.7979716,0.8678054
"383",1999113,-1.6,16.8,7.865818,10.2936,5.311971,0.7875,423.6505,222.1885,0.90625,0.5237755,5.0325,0,102.9919,NA,26.45375,NA,0.5,0.6026367,0.8333333,0.5735411,0.618115,0.702021,2.174396,2.098885,2.160038,2.297711,1.487548,1.481599,1.541656,1.678344,0.5418338,0.6069734,0.7026785,0.7854806
"384",1999121,5.465,19.8,13.52904,15.69752,11.21333,0.575,440.4589,184.698,0.7916666,0.4214894,5.3275,0,49.44676,NA,19.08236,NA,0.5,0.9759087,0.7708333,0.897097,0.988521,1.024043,2.934849,2.795167,2.921194,2.984383,1.957423,1.82027,1.922001,2.01549,1.633806,1.493143,1.680816,2.048749
"385",1999129,4.1,20.4,12.45756,15.36003,9.566279,0.575,454.9848,323.8327,1,0.7113294,8.012625,0,145.1602,NA,50.23024,NA,0.5,0.6578793,0.921875,0.5816959,0.6452674,0.7308654,3.122972,3.13882,3.304109,3.428074,2.50493,2.504826,2.609229,2.741713,2.70493,2.680216,2.896866,3.220464
"386",1999137,7.7,23.9,14.80626,17.04063,12.48438,5.725,467.0562,213.571,1,0.4577192,4.641375,0,60.0084,NA,44.04792,NA,0.5,0.3046886,0.9739583,0.2750549,0.3548384,0.5436865,4.362229,4.171613,4.281805,4.386063,3.914607,3.763945,3.904306,4.011466,4.233388,3.748514,4.024001,4.218798
"387",1999145,6.123,28.9,17.60994,19.83309,14.81653,0.8,476.5297,221.8514,0.4947915,0.4656417,8.993625,0,69.72431,NA,82.39266,NA,0.5,-2.836799,0.6458331,-3.097131,-2.868234,-2.639047,5.429506,5.285267,5.457771,5.648386,8.074485,8.040522,8.307206,8.623149,4.54162,4.493289,4.636978,5.474981
"388",1999153,10.9,31.5,19.58177,21.91589,17.09089,0,483.2923,207.3829,0.333333,0.4291742,7.6765,0,52.90489,NA,94.14171,NA,0.5,-5.877231,0.8749999,-6.032432,-5.878633,-5.797383,5.598049,5.462207,5.566384,5.719921,11.41252,11.33359,11.47596,11.63639,7.504279,7.208285,7.768541,8.565671
"389",1999161,4.7,25.5,16.41824,18.91537,13.82168,0.6375,487.2625,244.7799,0.8854166,0.5023768,4.96,0,47.04033,NA,76.7661,NA,0.5,-5.199381,0.796875,-5.858484,-5.37792,-4.957309,4.570619,4.289585,4.408804,4.68884,10.00969,9.388832,9.906496,10.32169,10.55577,9.971145,10.69877,11.55195
"390",1999169,11.4,27.9,18.87032,21.22266,16.52266,0.3125,488.3972,285.3825,1,0.5843077,8.43,0,33.11706,NA,94.79353,NA,0.5,-7.266398,0.921875,-7.661964,-7.422696,-7.124668,4.31561,3.858382,4.210184,4.409388,11.55514,11.16603,11.66657,11.87362,12.46856,12.28002,12.71995,13.18445
"391",1999177,13.8,29.5,22.14062,24.35156,19.89093,4.125,486.6934,226.1956,0.9791666,0.4646334,5.977375,0,18.90096,NA,86.52102,NA,0.5,-5.261792,0.9270833,-5.399106,-5.293225,-5.083421,5.652094,5.385685,5.612791,5.902455,11.10094,10.60894,10.91576,11.15929,12.68359,11.31039,11.55986,12.03148
"392",1999185,10,31.2,21.0388,22.90146,19.00821,2.9875,482.1923,251.0325,0.921875,0.5206269,5.56175,0,20.39062,NA,122.9844,NA,0.5,-3.815977,0.9166666,-4.376317,-3.90673,-3.276045,7.431614,6.490185,6.843121,7.465854,11.12912,10.3381,10.68362,11.36941,11.69698,10.53713,10.98445,11.86279
"393",1999193,13.3,30.7,21.46615,23.85808,19.00808,0,474.9742,265.6876,1,0.5590998,7.245875,0,30.94422,NA,96.3871,NA,0.5,-4.080686,0.7864584,-4.797019,-4.272231,-3.818926,6.156627,5.257844,5.510024,5.828684,10.49812,9.280893,9.804555,10.33976,10.85658,10.1457,11.31154,12.54157
"394",1999201,13.7,29.4,22.07761,24.43881,20.00137,0.1625,465.1559,276.5046,1,0.5942186,7.176625,0,50.35226,NA,93.11234,NA,0.5,-5.193918,0.8958334,-5.794657,-5.347569,-5.064004,6.715631,4.936592,5.14939,5.778335,11.09155,10.27939,10.68522,11.25724,11.71264,11.04932,11.50404,12.05868
"395",1999209,14.9,30,22.64948,25.17474,20.29349,0.0375,452.8802,285.8537,1,0.6312388,9.9515,0,75.38192,NA,93.42279,NA,0.5,-2.680474,0.9374999,-2.939977,-2.782564,-2.477704,7.453514,5.46365,5.68838,6.480926,9.0104,8.09894,8.479046,9.221538,8.419851,7.983243,8.455521,9.090604
"396",1999217,10.9,26.3,18.49583,20.56042,16.54792,1.1,438.3155,209.2025,1,0.4770793,6.348125,0,60.60876,NA,57.3177,NA,0.5,-2.439382,0.8645834,-2.385959,-2.218831,-2.050307,4.942123,4.765609,4.901084,5.060514,7.217956,6.927238,7.085748,7.32868,7.205802,6.143576,7.217026,8.929726
"397",1999225,13,28.2,19.84583,21.92917,18.00417,3.975,421.6494,194.0331,1,0.4611814,4.406125,0,28.99589,NA,57.40373,NA,0.5,-4.341663,0.9739583,-4.240869,-4.077694,-3.85937,4.536061,4.473327,4.663106,5.018335,8.772385,8.596573,8.756649,8.950691,9.623299,9.520067,9.710725,9.88177
"398",1999233,11.8,26.2,18.59941,20.39345,17.0247,4.475,403.0906,159.9383,0.984375,0.3972896,3.814875,0,15.4461,NA,52.01377,NA,0.5,-4.077581,0.9687499,-3.965069,-3.712317,-3.222545,3.035382,3.216929,3.48672,3.821123,7.33684,6.760438,7.071431,7.414025,8.248115,7.396385,8.096956,8.57519
"399",1999241,9.8,28.9,20.10312,22.58281,17.47031,0,382.8723,242.1333,1,0.6318196,9.884375,0,33.5564,NA,73.98216,NA,0.5,-3.635241,0.921875,-3.821176,-3.584614,-3.373094,4.236056,4.090299,4.20687,4.266678,7.856845,7.558855,7.749684,7.95924,8.29628,8.151248,8.319685,8.748624
"400",1999249,11.2,25.9,19.62953,21.39601,18.05308,12.075,361.2568,155.7026,0.984375,0.4338037,3.040875,0,16.9293,NA,56.02446,NA,0.5,-0.4607803,0.9479166,-0.839912,-0.5503369,-0.3369344,6.634024,6.107654,6.440328,6.7863,6.703943,6.64187,6.938891,7.300624,8.315983,7.791699,8.086668,8.395
"401",1999257,8.3,20.1,14.77866,16.27683,13.12058,16.35,338.5437,120.0036,1,0.3558368,2.301875,0,11.20458,NA,39.61385,NA,0.5,2.064163,0.9739584,1.298186,1.963377,2.263938,6.905595,6.409115,8.249052,8.62498,5.023099,5.099509,6.05075,6.457944,5.541026,5.076487,5.332141,5.805372
"402",1999265,5.6,21.3,14.09896,16.14323,12.11198,2.225,315.0771,146.1498,1,0.4633669,2.257875,0,18.33774,NA,43.91999,NA,0.5,-0.4030223,0.9739584,-0.7631237,-0.4527309,-0.2458771,4.965068,4.882212,5.588308,5.926659,5.67738,5.622404,6.005957,6.177707,5.748815,5.446193,5.86517,6.39744
"403",1999273,-1.6,19.2,9.836964,12.20604,7.599732,4.9375,291.2519,128.5248,0.9791666,0.4419093,2.51725,0,16.96151,NA,35.33478,NA,0.5,-1.187622,0.9739583,-1.2977,-1.153879,-0.9084681,3.208864,3.151895,3.21856,3.29875,4.348254,4.098004,4.311639,4.494772,4.380321,4.254738,4.422385,4.579352
"404",1999281,-1.4,19.9,11.05208,13.62604,8.388542,3.5,267.5163,127.2673,1,0.4764391,3.147375,0,21.61378,NA,25.71772,NA,0.5,0.5366106,0.9479166,0.4499736,0.5471765,0.7042729,3.33171,3.31615,3.391526,3.588019,2.802782,2.765873,2.843724,2.959268,1.926733,1.782495,1.905402,1.991007
"405",1999289,3.7,22.5,10.70242,13.10777,8.650523,3.975,244.3664,111.6454,0.8229167,0.4551292,2.508,0,21.13115,NA,13.25883,NA,0.5,1.216392,0.8072919,1.146969,1.18597,1.245373,2.19514,2.201071,2.253579,2.327886,1.007133,0.9878201,1.040831,1.140171,1.498438,1.416446,1.595309,2.07595
"406",1999297,-1,20,8.92449,11.39349,6.399745,0,222.334,120.1308,1,0.5397483,3.533625,0,27.87872,NA,11.59719,NA,0.5,1.662114,0.9166666,1.593901,1.687295,1.923116,2.352181,2.254376,2.357671,2.4367,0.6257919,0.4756325,0.6269759,0.7407523,0.5665475,0.4761325,0.6456369,0.7649773
"407",1999305,-3.7,18.9,7.4225,9.36125,5.11125,3.65,201.9629,96.2555,0.9791667,0.4779166,3.715875,0,13.59959,NA,15.62802,NA,0.5,2.557035,0.9531251,2.546711,2.575788,2.637766,3.411336,3.354851,3.456884,3.573456,0.8516484,0.7925755,0.8880284,0.9818621,0.6835761,0.6914015,0.7602375,0.8427877
"408",1999313,-5.2,18.5,2.986599,4.758924,1.035924,0.475,183.7809,73.42937,0.8177084,0.3984526,2.653,0,18.45177,NA,11.84505,NA,0.5,2.527064,0.8177084,2.446023,2.527858,2.597305,2.59613,2.59968,2.704805,2.904976,0.1664313,0.1278215,0.2020144,0.3424794,0.5998069,0.5354688,0.5689659,0.6062249
"409",1999321,-3.4,16.101,8.267714,9.990544,6.677607,1.275,168.2682,73.67725,0.9739584,0.4353595,1.951875,0,13.92934,NA,6.98103,NA,0.5,2.351965,0.9427083,2.220884,2.354013,2.527325,2.878004,2.892869,2.959954,3.096155,0.643699,0.4994675,0.6175235,0.7006426,0.6211506,0.4461428,0.4945838,0.5999789
"410",1999329,-8.1,15,2.427349,4.826299,0.6011745,5.4,155.8332,47.57312,0.8958333,0.3081178,1.32,0,-1.052086,NA,13.6119,NA,0.5,2.230446,0.984375,2.15328,2.230796,2.259107,2.41423,2.367244,2.459175,2.512208,0.2080659,0.1597165,0.2300562,0.2846279,0.1765905,0.1307697,0.1513991,0.1962473
"411",1999337,-7.113,9.6,1.322599,3.565487,-0.512263,2.7125,146.7937,72.0475,0.583333,0.4901685,1.90125,0,-2.443575,NA,9.211049,NA,0.5,1.602856,0.6822914,1.57361,1.599809,1.66702,1.83448,1.768917,1.793946,1.827509,0.2486203,0.1382088,0.1843641,0.2236723,0.2460753,0.2193824,0.2421213,0.2522539
"412",1999345,-3.4,6.306,0.3370469,1.812648,-0.8601016,2.2125,141.3756,63.7595,0.583333,0.4509997,1.008375,0,8.793266,NA,13.95803,NA,0.5,2.269649,0.8750001,2.139759,2.26903,2.319064,2.33701,2.311065,2.377578,2.437504,0.1910857,0.06065971,0.1183814,0.178596,0.2181667,0.2010768,0.2161703,0.2266593
"413",1999353,-15.6,4.786,-4.671594,-2.835109,-6.271047,2.0625,139.7153,57.08187,0.583333,0.4085974,1.600125,0,18.04546,NA,10.82675,NA,0.5,1.521631,0.7343749,1.492986,1.52806,1.579468,1.702846,1.659772,1.714487,1.774459,0.1735121,0.1325372,0.1605285,0.2114106,0.1954903,0.1817398,0.1939812,0.2036783
"414",1999361,-12.9,5.2,-4.657417,-2.712508,-6.198708,0,141.0768,44.1544,0.583333,0.3134218,1.8558,0,18.8494,NA,6.000402,NA,0.5,1.138023,0.5749998,1.135765,1.137611,1.166347,1.439608,1.370618,1.414222,1.448798,0.2966743,0.2288347,0.2728053,0.309109,0.1515229,0.1465605,0.1522337,0.1604659
"415",2000001,-6,12.2,3.875458,6.005979,2.162542,2.6875,145.1419,47.40975,0.9739584,0.326356,0.958625,0,-0.2425712,NA,12.09792,NA,0.5,1.842642,0.96875,1.715402,1.842642,1.941201,1.901816,1.690906,1.906499,2.087788,0.1101734,-0.143035,0.100237,0.2006132,0,0,0,0
"416",2000009,-12.12,12,-3.060214,-0.3707318,-6.173419,2.375,153.401,66.921,0.8645833,0.434737,1.781625,0,17.55111,NA,10.98299,NA,0.5,1.673672,0.8645833,1.606899,1.673533,1.715004,1.087016,0.8561268,1.099742,1.347111,-0.5919343,-0.8137741,-0.5555081,-0.3485351,0,0,0,0
"417",2000017,-10.301,6.854,0.5181042,2.592927,-1.536885,0.1625,165.2229,83.98637,0.921875,0.5093753,2.437875,0,25.0552,NA,9.425044,NA,0.5,0.9520729,0.9166666,0.937814,0.9849727,0.9971912,1.429936,1.160577,1.442589,1.692606,0.3814581,0.2031751,0.4706201,0.6986453,0,0,0,0
"418",2000025,-7.333,6.843,0.5280104,2.229193,-1.18437,5.875,180.3365,60.15212,0.7968749,0.3343707,2.333,0,26.44916,NA,6.41857,NA,0.5,1.087996,0.7968749,1.055136,1.087996,1.098194,1.431942,1.165245,1.444444,1.693328,0.2785516,0.07814174,0.3588279,0.5916395,0.01294434,0.01001746,0.01008327,0.01151455
"419",2000033,-8.173,6.621,-0.3889531,1.968711,-2.731289,0.1625,198.3676,116.0574,1,0.583966,2.593625,0,33.77664,NA,11.1098,NA,0.5,1.198752,1,1.173672,1.199197,1.237285,1.32652,1.060472,1.339905,1.595831,0.05812267,-0.1348982,0.1391636,0.3546716,0.02215473,0.01714675,0.0172593,0.01970949
"420",2000041,-11.474,5.51,-2.211531,-0.1453281,-4.400328,4.45,218.8469,96.71475,1,0.4418866,2.420375,0,32.96267,NA,10.49867,NA,0.5,1.258668,1,1.234269,1.260435,1.318791,1.116727,0.847594,1.132062,1.403425,-0.2047865,-0.408551,-0.105471,0.08431463,0.00244968,0.001895939,0.001908403,0.002179319
"421",2000049,-11.771,6.044,-2.554323,0.07783854,-5.316974,3.175,241.2334,86.691,1,0.3595478,2.764125,0,13.57179,NA,10.84455,NA,0.5,1.338763,1,1.297911,1.339821,1.427566,1.094366,0.8368194,1.109046,1.374776,-0.2767542,-0.4917671,-0.2125659,-0.04464555,0,0,0,0
